review_id,business_id,user_id,stars,blob_polarity,review,complaint,compliments,neutral,suggestion for user,suggestion for business
VT4IH2BvhAZhM6RIZ5Y74w,u4I-5ZdVm41O7IJWOc1F5g,62Mwzy1qJPtkN3PDp90gAQ,2,-0.155555556,i had to ask for ice for his head to bring fever down,1,0,0,0,0
VT4IH2BvhAZhM6RIZ5Y74w,u4I-5ZdVm41O7IJWOc1F5g,62Mwzy1qJPtkN3PDp90gAQ,2,-0.071428571,thankfully we got transferred to a single room so i can stay night,0,0,1,0,0
VT4IH2BvhAZhM6RIZ5Y74w,u4I-5ZdVm41O7IJWOc1F5g,62Mwzy1qJPtkN3PDp90gAQ,2,0,in waiting room now and patient progress tracker not working,0,0,1,0,0
VT4IH2BvhAZhM6RIZ5Y74w,u4I-5ZdVm41O7IJWOc1F5g,62Mwzy1qJPtkN3PDp90gAQ,2,0,thankfully this isn't a life or death situation - but i'm not a fan of this place,1,0,0,0,0
VT4IH2BvhAZhM6RIZ5Y74w,u4I-5ZdVm41O7IJWOc1F5g,62Mwzy1qJPtkN3PDp90gAQ,2,0,once you've been to scottsdale healthcare you won't want to go anywhere else,0,0,1,0,0
bQw21nekSHF-dSC9JmPJVg,kEsKrIJ6M1KOb8UALrpP7g,4I20VXHPK2V3pY8yTYm6sA,4,0.25,i think the only better zoo experience i have been to is the san diego zoo -- which says a lot about this place,0,1,0,0,0
bQw21nekSHF-dSC9JmPJVg,kEsKrIJ6M1KOb8UALrpP7g,4I20VXHPK2V3pY8yTYm6sA,4,-0.125,the first impression i had when coming here was thinking it was going to be crowded because parking was difficult,1,0,0,0,0
bQw21nekSHF-dSC9JmPJVg,kEsKrIJ6M1KOb8UALrpP7g,4I20VXHPK2V3pY8yTYm6sA,4,0.264814815,the lot was full and people were down to making their own spots wherever it made sense,1,0,0,0,0
bQw21nekSHF-dSC9JmPJVg,kEsKrIJ6M1KOb8UALrpP7g,4I20VXHPK2V3pY8yTYm6sA,4,0.4,"upon entering, however, we found out that this place is huge",0,0,1,0,0
bQw21nekSHF-dSC9JmPJVg,kEsKrIJ6M1KOb8UALrpP7g,4I20VXHPK2V3pY8yTYm6sA,4,0.2,crowds were not a problem and the exhibits were all done very well,0,1,0,0,0
bQw21nekSHF-dSC9JmPJVg,kEsKrIJ6M1KOb8UALrpP7g,4I20VXHPK2V3pY8yTYm6sA,4,0,there is construction going on so it is obviously expanding even further in some places,0,0,1,0,0
bQw21nekSHF-dSC9JmPJVg,kEsKrIJ6M1KOb8UALrpP7g,4I20VXHPK2V3pY8yTYm6sA,4,0.4,the only downside (using the san diego zoo as a comparison) is you do not get the sense that there infrastructure for managing people has come up to par with the great job they seem to do for the animals,1,0,0,0,0
bQw21nekSHF-dSC9JmPJVg,kEsKrIJ6M1KOb8UALrpP7g,4I20VXHPK2V3pY8yTYm6sA,4,0,i think this will work out over time but that is the only thing keeping that last star away from this rating,0,0,1,0,0
bQw21nekSHF-dSC9JmPJVg,kEsKrIJ6M1KOb8UALrpP7g,4I20VXHPK2V3pY8yTYm6sA,4,-0.3,as a bonus for the day we were there the thunderbirds performed part of their show over head as they flew in and out of the actual luke air force base show center,0,0,1,0,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,0.0625,this zoo sure has come a long way over the last few years and it is continuing to grow and expand,0,0,1,0,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,-0.016666667,it is quite expensive to visit ($50 for one adult and one child at full price),1,0,0,0,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,0.433333333,most def worth buying the season pass if you plan on visiting more than once a year,0,0,1,1,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,0,"drinks are about $3, and i would pack a lunch if you don't plan on eating at dillion's restaurant on site",0,0,1,1,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,0.05,the food offerings in the cafí©s look barely edible,1,0,0,0,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,0.291666667,they have many other ways to get more $ out of you,1,0,0,0,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,0,"$4 each to ride the skyride, tram or train",0,0,1,0,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,0,$6 to ride the log ride,0,0,1,0,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,0,$3 to feed the sting rays,0,0,1,0,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,0,and multiple places to pay $,0,0,1,0,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,0,50 and feed giraffes or fish,0,0,1,0,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,0.1,knowing the $ is going towards the animals makes it easier to cough up the nearly $50 a person per day,0,0,1,0,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,0.45,"i always enjoy the baby animal exhibit, with it being the beginning of spring there were many babies",0,1,0,0,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,0.344444444,the otter babies were super adorable and very playful,0,1,0,0,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,0.05,the warthog babies were only 5 days old and on display in the baby habitat,0,0,1,0,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,0,& you can see the white lion baby on display from 11-4 every day,0,0,1,0,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,0.466666667,"the aquarium has a huge selection of fish, sharks, eels, lobster, seahorses, sting rays and many more",0,0,1,0,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,0.3,petting and feeding the sting rays is a fun experience,0,1,0,0,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,0.045454545,"they are currently building a new sea lion exhibit, i can't wait to go back and see that",0,0,1,0,0
Yvf8hRLe6PPL88ehQLD3eg,kEsKrIJ6M1KOb8UALrpP7g,HZPA8ZW4e39SYUObRuDkaQ,5,0.318181818,"they have many new benches with shade covers, so you can stop and rest or watch the animals play & sleep",0,0,1,0,0
hn1lDf9o5ZfaQJ9xaKpDaA,kEsKrIJ6M1KOb8UALrpP7g,GpzNnK77cMaNwN4HOSAULw,3,0.8,"nice zoo, the animals seem happy, but do not visit during monsoon season! if you do, load up with insect repellant",1,1,0,1,0
hn1lDf9o5ZfaQJ9xaKpDaA,kEsKrIJ6M1KOb8UALrpP7g,GpzNnK77cMaNwN4HOSAULw,3,0.1125,they have entirely too much stagnant water just sitting in habitats which is a breeding ground for mosquitos :/ i'm sure the usda would write them up for this,0,0,1,0,0
hn1lDf9o5ZfaQJ9xaKpDaA,kEsKrIJ6M1KOb8UALrpP7g,GpzNnK77cMaNwN4HOSAULw,3,-0.166666667,i'm sure the animals are as miserable as i am with all the 30+ mosquito bites i acquired from this place! 3 days later and i'm still suffering,1,0,0,0,0
hn1lDf9o5ZfaQJ9xaKpDaA,kEsKrIJ6M1KOb8UALrpP7g,GpzNnK77cMaNwN4HOSAULw,3,0.1375,the water features in most habitats was also pretty bad and need better filtration,1,0,0,0,1
0ahm1rLe52FYG39anPtyrg,kEsKrIJ6M1KOb8UALrpP7g,JdeVKpqP2Yr6_dK1mUE9wg,5,0.75,great place for families! if you plan on going here more then 3 times a year get their year pass! it's a better deal!,0,1,0,1,0
0ahm1rLe52FYG39anPtyrg,kEsKrIJ6M1KOb8UALrpP7g,JdeVKpqP2Yr6_dK1mUE9wg,5,0.478571429,they are adding so much right now! they have amazing exhibits,0,1,0,0,0
0ahm1rLe52FYG39anPtyrg,kEsKrIJ6M1KOb8UALrpP7g,JdeVKpqP2Yr6_dK1mUE9wg,5,1,you get so close to the animals! it's cool to watch the penguins get fed!!!!! the petting zoo is awesome too !!!,0,1,0,0,0
kTEex-s0xbaWXzYv0fDWRQ,1yu0qoB0jgN-PADZX92RoA,2pQ8XgwDB5w__eUYrjDu2A,2,0.3,tried it out with a groupon but that wasn't even worth it,0,0,1,0,0
kTEex-s0xbaWXzYv0fDWRQ,1yu0qoB0jgN-PADZX92RoA,2pQ8XgwDB5w__eUYrjDu2A,2,0.25,"top floor is just ""observation"" deck so the same stuff you can see by looking up when in your backyard",0,0,1,0,0
kTEex-s0xbaWXzYv0fDWRQ,1yu0qoB0jgN-PADZX92RoA,2pQ8XgwDB5w__eUYrjDu2A,2,0,two floors have exhibits,0,0,1,0,0
kTEex-s0xbaWXzYv0fDWRQ,1yu0qoB0jgN-PADZX92RoA,2pQ8XgwDB5w__eUYrjDu2A,2,-0.4,the vortex machine was broken,0,0,1,0,0
kTEex-s0xbaWXzYv0fDWRQ,1yu0qoB0jgN-PADZX92RoA,2pQ8XgwDB5w__eUYrjDu2A,2,0.5,most of the exhibits are models or even legos,0,0,1,0,0
kTEex-s0xbaWXzYv0fDWRQ,1yu0qoB0jgN-PADZX92RoA,2pQ8XgwDB5w__eUYrjDu2A,2,-0.2,a few pictures and patches on the walls,0,0,1,0,0
kTEex-s0xbaWXzYv0fDWRQ,1yu0qoB0jgN-PADZX92RoA,2pQ8XgwDB5w__eUYrjDu2A,2,0.3,three things worth seeing,0,1,0,0,0
kTEex-s0xbaWXzYv0fDWRQ,1yu0qoB0jgN-PADZX92RoA,2pQ8XgwDB5w__eUYrjDu2A,2,0,meteorite exhibit is one,0,1,0,0,0
kTEex-s0xbaWXzYv0fDWRQ,1yu0qoB0jgN-PADZX92RoA,2pQ8XgwDB5w__eUYrjDu2A,2,0.5,kids enjoyed the magnetic rock you can touch,0,1,0,0,0
kTEex-s0xbaWXzYv0fDWRQ,1yu0qoB0jgN-PADZX92RoA,2pQ8XgwDB5w__eUYrjDu2A,2,0,interactive planet projector thingy is two,0,1,0,0,0
kTEex-s0xbaWXzYv0fDWRQ,1yu0qoB0jgN-PADZX92RoA,2pQ8XgwDB5w__eUYrjDu2A,2,0,kids like making the planets bounce around,0,1,0,0,0
kTEex-s0xbaWXzYv0fDWRQ,1yu0qoB0jgN-PADZX92RoA,2pQ8XgwDB5w__eUYrjDu2A,2,0,"and simulated cockpit where you could touch buttons, etc",0,1,0,0,0
kTEex-s0xbaWXzYv0fDWRQ,1yu0qoB0jgN-PADZX92RoA,2pQ8XgwDB5w__eUYrjDu2A,2,-0.1,overall a waste of time and money,1,0,0,0,0
kTEex-s0xbaWXzYv0fDWRQ,1yu0qoB0jgN-PADZX92RoA,2pQ8XgwDB5w__eUYrjDu2A,2,0.325,"the ""planetarium"" might be fun and the simulators could be cool but i'm probably never going to try it based on the rest of the place being a rip off",0,0,1,0,0
n5018YXDyFIkrqtbFpLw6g,uQsNUD16S1wCGpxvFEKYrw,_PaSJC-XHHlON6Dy6GXJ7Q,5,0.5,i absolutely love this parish,0,1,0,0,0
n5018YXDyFIkrqtbFpLw6g,uQsNUD16S1wCGpxvFEKYrw,_PaSJC-XHHlON6Dy6GXJ7Q,5,0.258333333,"i have tried out many other churches in the valley and am,most comfortable here",0,1,0,0,0
n5018YXDyFIkrqtbFpLw6g,uQsNUD16S1wCGpxvFEKYrw,_PaSJC-XHHlON6Dy6GXJ7Q,5,0.351171875,i even plan on serving by lectoring! everyone is the nicest and helpful! im so happy to become a life long parishioner!!!,0,1,0,0,0
ZuOpzSVl2a0hH9dh8ASuaw,FZAZUEGoZfnQoHk1RHW9XQ,xkjF3yr68eX4GPiVGA3jMw,5,-0.91,"after a very bad experience with aaron brothers, i asked a friend at the gallery i purchased the painting to recommend a framer",0,0,1,0,0
ZuOpzSVl2a0hH9dh8ASuaw,FZAZUEGoZfnQoHk1RHW9XQ,xkjF3yr68eX4GPiVGA3jMw,5,0.405,"she highly recommended monster framing, and i'm very glad she did",0,1,0,0,0
ZuOpzSVl2a0hH9dh8ASuaw,FZAZUEGoZfnQoHk1RHW9XQ,xkjF3yr68eX4GPiVGA3jMw,5,0,i had two paintings framed in a floating frame,0,0,1,0,0
ZuOpzSVl2a0hH9dh8ASuaw,FZAZUEGoZfnQoHk1RHW9XQ,xkjF3yr68eX4GPiVGA3jMw,5,0.4375,"the paintings were a little off size, as many custom canvases are, but monster got them looking perfect",0,1,0,0,0
ZuOpzSVl2a0hH9dh8ASuaw,FZAZUEGoZfnQoHk1RHW9XQ,xkjF3yr68eX4GPiVGA3jMw,5,0.0875,"as far as price goes, they ended up being only slightly higher than aaron brothers, but i had a coupon for aaron brothers, so i'm thinking monster would have been cheaper than ab's standard pricing",0,0,1,0,0
ZuOpzSVl2a0hH9dh8ASuaw,FZAZUEGoZfnQoHk1RHW9XQ,xkjF3yr68eX4GPiVGA3jMw,5,0,the painting was one on time and the staff was patient and helpful,0,1,0,0,0
ZuOpzSVl2a0hH9dh8ASuaw,FZAZUEGoZfnQoHk1RHW9XQ,xkjF3yr68eX4GPiVGA3jMw,5,0.535,very good experience and i highly recommend them,0,1,0,0,0
oVrDda30WvVdE3T6kDwdIQ,FZAZUEGoZfnQoHk1RHW9XQ,o8Y1FceRChr8-UQ6SW6YzA,1,0,stay away! although the owner paul is personable and they act like they know what they are talking about,1,0,0,0,0
oVrDda30WvVdE3T6kDwdIQ,FZAZUEGoZfnQoHk1RHW9XQ,o8Y1FceRChr8-UQ6SW6YzA,1,0.214285714,i brought in a large job and waited a couple of weeks until i had to call them to check-on progress,1,0,0,0,0
oVrDda30WvVdE3T6kDwdIQ,FZAZUEGoZfnQoHk1RHW9XQ,o8Y1FceRChr8-UQ6SW6YzA,1,0.0625,"they rushed my articles and framed with colors they made-up and printed my stuff on the cheapest paper! for photos???? wow! then when i demanded my remaining pieces back, they lost one of my originals! if you value your work go somewhere else",1,0,0,0,0
oVrDda30WvVdE3T6kDwdIQ,FZAZUEGoZfnQoHk1RHW9XQ,o8Y1FceRChr8-UQ6SW6YzA,1,0.133333333,they treat you amazing once you walk in they do the worst work product i have experienced,1,0,0,0,0
oVrDda30WvVdE3T6kDwdIQ,FZAZUEGoZfnQoHk1RHW9XQ,o8Y1FceRChr8-UQ6SW6YzA,1,0.8,i went somewhere else and received great work,0,0,1,0,0
oVrDda30WvVdE3T6kDwdIQ,FZAZUEGoZfnQoHk1RHW9XQ,o8Y1FceRChr8-UQ6SW6YzA,1,-0.0625,the price was a little more expensive but you get what you pay for,1,1,0,0,0
oVrDda30WvVdE3T6kDwdIQ,FZAZUEGoZfnQoHk1RHW9XQ,o8Y1FceRChr8-UQ6SW6YzA,1,0,you have been warned!,0,0,1,0,0
D6y23MBCQOOC7FBLq42zmA,2aNJeO33T81-Dr8e-CnaDQ,pmjNfmKKJwAmnGNJGNK4qA,5,1,"i'm impressed! i walked in without an appointment, bike in tow, just looking to get my pedals loosened up a bit",0,1,0,0,0
D6y23MBCQOOC7FBLq42zmA,2aNJeO33T81-Dr8e-CnaDQ,pmjNfmKKJwAmnGNJGNK4qA,5,0,the person that helped me went well above and beyond,0,1,0,0,0
D6y23MBCQOOC7FBLq42zmA,2aNJeO33T81-Dr8e-CnaDQ,pmjNfmKKJwAmnGNJGNK4qA,5,0.1,"he fixed my bike computer, was relentless with figuring out a syncing issue between the computer and my watch, adjusted my rear deraileur, fixed my cleats, aired up my tires, and got my pedal situation all straightened out",0,1,0,0,0
D6y23MBCQOOC7FBLq42zmA,2aNJeO33T81-Dr8e-CnaDQ,pmjNfmKKJwAmnGNJGNK4qA,5,0.8,"mind you, this was without me mentioning any of these issues to him - he is just that into his job that he wanted to fix me up and have me riding out of there happy",0,1,0,0,0
D6y23MBCQOOC7FBLq42zmA,2aNJeO33T81-Dr8e-CnaDQ,pmjNfmKKJwAmnGNJGNK4qA,5,0.8,great customer service,0,1,0,0,0
D6y23MBCQOOC7FBLq42zmA,2aNJeO33T81-Dr8e-CnaDQ,pmjNfmKKJwAmnGNJGNK4qA,5,0.345454545,"then the owner talked to me about my handlebar position, and recommended a new stem that i am hopeful will make my rides much more comfortable",0,0,1,0,0
D6y23MBCQOOC7FBLq42zmA,2aNJeO33T81-Dr8e-CnaDQ,pmjNfmKKJwAmnGNJGNK4qA,5,0.8,he also adjusted my seat and gave a great tip on form,0,1,0,0,0
D6y23MBCQOOC7FBLq42zmA,2aNJeO33T81-Dr8e-CnaDQ,pmjNfmKKJwAmnGNJGNK4qA,5,0.25,"just when i thought my experience couldn't possibly get any better, i met one of the vendors who sells his ipod handlebar mounts there in the store",0,1,0,0,0
D6y23MBCQOOC7FBLq42zmA,2aNJeO33T81-Dr8e-CnaDQ,pmjNfmKKJwAmnGNJGNK4qA,5,0.7,i mentioned i've been wanting to find a good quality way to mount my laptop for when i'm riding on the trainer,0,0,1,0,0
D6y23MBCQOOC7FBLq42zmA,2aNJeO33T81-Dr8e-CnaDQ,pmjNfmKKJwAmnGNJGNK4qA,5,0.5,"he took measurements and talked to me about fit and function, and it looks like i'm getting my dream accessory!",0,1,0,0,0
D6y23MBCQOOC7FBLq42zmA,2aNJeO33T81-Dr8e-CnaDQ,pmjNfmKKJwAmnGNJGNK4qA,5,0.433333333,i'll also add that they have decent selection and perfectly fair prices,0,1,0,0,0
D6y23MBCQOOC7FBLq42zmA,2aNJeO33T81-Dr8e-CnaDQ,pmjNfmKKJwAmnGNJGNK4qA,5,0.568181818,"this is my new go to bike shop, i'm so happy i went in!",0,1,0,0,0
goAZSvpueik-3FLnXICApw,90vSSbYO-xh_aS0LomO9kw,a5QsRgfhPY949-dSkmljKg,2,-0.1,"when we arrived on time to our daughters procedure and they were able to get our info in asap, unfortunately the front desk staff was incredibly rude",1,0,0,0,0
goAZSvpueik-3FLnXICApw,90vSSbYO-xh_aS0LomO9kw,a5QsRgfhPY949-dSkmljKg,2,-0.041666667,one worker told us only one parent back with our preschooler at a time--not the experience i have had at other surgery centers in the valley,1,0,0,0,0
goAZSvpueik-3FLnXICApw,90vSSbYO-xh_aS0LomO9kw,a5QsRgfhPY949-dSkmljKg,2,0.416666667,in the end the nurse said it was totally fine,0,0,1,0,0
goAZSvpueik-3FLnXICApw,90vSSbYO-xh_aS0LomO9kw,a5QsRgfhPY949-dSkmljKg,2,0.30625,"we had some great nurses, but i also saw some nurses who seemed hurried and had little to no bedside manner",1,1,0,0,0
goAZSvpueik-3FLnXICApw,90vSSbYO-xh_aS0LomO9kw,a5QsRgfhPY949-dSkmljKg,2,-0.05,there was a young girl (6ish) who was coming out of surgery and began crying,0,0,1,0,0
goAZSvpueik-3FLnXICApw,90vSSbYO-xh_aS0LomO9kw,a5QsRgfhPY949-dSkmljKg,2,0,"the nurse reprimanded her ""you're a big girl",1,0,0,0,0
goAZSvpueik-3FLnXICApw,90vSSbYO-xh_aS0LomO9kw,a5QsRgfhPY949-dSkmljKg,2,0,that's enough,1,0,0,0,0
goAZSvpueik-3FLnXICApw,90vSSbYO-xh_aS0LomO9kw,a5QsRgfhPY949-dSkmljKg,2,-0.09375,"you're a big girl aren't you?"" i couldn't imagine being that little girls mother and watching this happen",1,0,0,0,0
goAZSvpueik-3FLnXICApw,90vSSbYO-xh_aS0LomO9kw,a5QsRgfhPY949-dSkmljKg,2,0,if i can avoid this place in the future i will,1,0,0,0,0
KJE1Ajtv_Mj8Q9XYw8lmdg,vRDD-MhF7W_VMRCXjh0N_w,Iu3Jo9ROp2IWC9FwtWOaUQ,3,0,i was at the arts factory tonight for a benefit concert,0,0,1,0,0
KJE1Ajtv_Mj8Q9XYw8lmdg,vRDD-MhF7W_VMRCXjh0N_w,Iu3Jo9ROp2IWC9FwtWOaUQ,3,0.285714286,the room was set up for about 25 people which was just right,0,0,1,0,0
KJE1Ajtv_Mj8Q9XYw8lmdg,vRDD-MhF7W_VMRCXjh0N_w,Iu3Jo9ROp2IWC9FwtWOaUQ,3,0.433333333,parking was easy,0,1,0,0,0
KJE1Ajtv_Mj8Q9XYw8lmdg,vRDD-MhF7W_VMRCXjh0N_w,Iu3Jo9ROp2IWC9FwtWOaUQ,3,0.283333333,"on first friday's, the whole area must be filled with cars",0,0,1,0,0
KJE1Ajtv_Mj8Q9XYw8lmdg,vRDD-MhF7W_VMRCXjh0N_w,Iu3Jo9ROp2IWC9FwtWOaUQ,3,0,i walked around and looked at the pieces on the wall,0,0,1,0,0
KJE1Ajtv_Mj8Q9XYw8lmdg,vRDD-MhF7W_VMRCXjh0N_w,Iu3Jo9ROp2IWC9FwtWOaUQ,3,0,some showed lots of talent and caught my eye,0,1,0,0,0
KJE1Ajtv_Mj8Q9XYw8lmdg,vRDD-MhF7W_VMRCXjh0N_w,Iu3Jo9ROp2IWC9FwtWOaUQ,3,0,"others just didn't appeal, but that's art",0,0,1,0,0
KJE1Ajtv_Mj8Q9XYw8lmdg,vRDD-MhF7W_VMRCXjh0N_w,Iu3Jo9ROp2IWC9FwtWOaUQ,3,-0.166666667,i agree with the previous poster about the temperature,0,0,1,0,0
KJE1Ajtv_Mj8Q9XYw8lmdg,vRDD-MhF7W_VMRCXjh0N_w,Iu3Jo9ROp2IWC9FwtWOaUQ,3,0.425,it got a bit warm after the first 1/2 hour,0,0,1,0,0
KJE1Ajtv_Mj8Q9XYw8lmdg,vRDD-MhF7W_VMRCXjh0N_w,Iu3Jo9ROp2IWC9FwtWOaUQ,3,0.5,i'm glad i know more about the place,0,0,1,0,0
KJE1Ajtv_Mj8Q9XYw8lmdg,vRDD-MhF7W_VMRCXjh0N_w,Iu3Jo9ROp2IWC9FwtWOaUQ,3,0,i want to go back and try the bar + bistro,0,0,1,0,0
ghL-gpWNFfO_YRh6YMu7Ig,vRDD-MhF7W_VMRCXjh0N_w,H1tN4ITtiMj3UH83OSviiw,5,0,yelp 100 challenge * 49/100,0,0,1,0,0
ghL-gpWNFfO_YRh6YMu7Ig,vRDD-MhF7W_VMRCXjh0N_w,H1tN4ITtiMj3UH83OSviiw,5,0.238888889,"4 years down the road in vegas and i finally got to participate in the 1st friday festivities! i don't know how many times my friends and i said 'wow' that night - from of the amazing art as well as the parking! expect to drive around for a while looking for a spot but once that's done, i assure you that whatever the arts factory has to offer will make up for it",0,1,0,0,0
ghL-gpWNFfO_YRh6YMu7Ig,vRDD-MhF7W_VMRCXjh0N_w,H1tN4ITtiMj3UH83OSviiw,5,0.375,first friday adventures are better off unplanned,0,0,1,0,0
ghL-gpWNFfO_YRh6YMu7Ig,vRDD-MhF7W_VMRCXjh0N_w,H1tN4ITtiMj3UH83OSviiw,5,0.134090909,"just head in here and go with the flow, improvise, slip in and out of numerous galleries, chat with the artists and enjoy the live music outside",0,1,0,0,0
ghL-gpWNFfO_YRh6YMu7Ig,vRDD-MhF7W_VMRCXjh0N_w,H1tN4ITtiMj3UH83OSviiw,5,0,"a handful of the art presented circled around re-using recycled materials - from bangles, purses, fridge magnets, capri sun bags etc",0,0,1,0,0
ghL-gpWNFfO_YRh6YMu7Ig,vRDD-MhF7W_VMRCXjh0N_w,H1tN4ITtiMj3UH83OSviiw,5,0.156481481,- such a delight for those of us who love to nurture our environment! another gallery featured melted crayons that dripped down a paper and 1000 paper cranes that lined a ceiling,0,1,0,0,0
ghL-gpWNFfO_YRh6YMu7Ig,vRDD-MhF7W_VMRCXjh0N_w,H1tN4ITtiMj3UH83OSviiw,5,0.12,there was so much symbolism and so many deep stories behind the colorful canvas,0,1,0,0,0
ghL-gpWNFfO_YRh6YMu7Ig,vRDD-MhF7W_VMRCXjh0N_w,H1tN4ITtiMj3UH83OSviiw,5,0,there's always something for every-one! already looking forward to my next 1st friday!,0,1,0,0,0
ilPZ2J1u7RwZi569ZFYEFw,L3iOjcrDm6FDdTHKmX9g2w,3iuxp6u9E5xC0R3D-dY00A,5,0.285714286,for the vaccinations just advise what it is you are looking for and they will process you right away,0,1,0,0,0
siOOiScyc6Gxgk5yf1nZng,Ei_fFcJP--75fQwAWiiPuA,q_FOZeayH4arrTXDPLaoeQ,4,0,i usually only come here for the recorder but i've never had an issue,0,1,0,0,0
siOOiScyc6Gxgk5yf1nZng,Ei_fFcJP--75fQwAWiiPuA,q_FOZeayH4arrTXDPLaoeQ,4,0,"granted, i do not know how efficiently and orderly they handle public comments during commissioner meetings",0,1,0,0,0
d1nmbDfJV2O3AkEEcdR1fQ,szjTCVd5An2m1KEjO0aLqA,HskX3PRB69ZmAcLSBUawRw,4,0.10125,a very fun place to bring the little ones,0,1,0,0,0
d1nmbDfJV2O3AkEEcdR1fQ,szjTCVd5An2m1KEjO0aLqA,HskX3PRB69ZmAcLSBUawRw,4,0.5,my favorite thing about this place is that they have something for everyone,0,1,0,0,0
d1nmbDfJV2O3AkEEcdR1fQ,szjTCVd5An2m1KEjO0aLqA,HskX3PRB69ZmAcLSBUawRw,4,0,they have go-karts for all ages,0,0,1,0,0
d1nmbDfJV2O3AkEEcdR1fQ,szjTCVd5An2m1KEjO0aLqA,HskX3PRB69ZmAcLSBUawRw,4,-0.25,"the small boogers can ride with anyone that is over 58"" and they can ride by themselves if they are over 38""",0,0,1,0,0
d1nmbDfJV2O3AkEEcdR1fQ,szjTCVd5An2m1KEjO0aLqA,HskX3PRB69ZmAcLSBUawRw,4,0,and if you have a driver's license and want to vroom vroom all by yourself,0,0,1,0,0
d1nmbDfJV2O3AkEEcdR1fQ,szjTCVd5An2m1KEjO0aLqA,HskX3PRB69ZmAcLSBUawRw,4,0,they have that too (you are racing yourself though wha wha),0,0,1,0,0
eaOzIzOaNZjl6LxVDnPe4A,XWLtYPhCpHht5Zn52zp3-Q,tQjvFcsbpUre8zRRpK7zMw,5,0,"henry clay frick's mansion, clayton, is a must on any tour of pittsburgh",0,1,0,1,0
eaOzIzOaNZjl6LxVDnPe4A,XWLtYPhCpHht5Zn52zp3-Q,tQjvFcsbpUre8zRRpK7zMw,5,0.35,"the center's grounds include an art and car museum, working greenhouse, a great cafe, and of course, the mansion itself",0,1,0,0,0
eaOzIzOaNZjl6LxVDnPe4A,XWLtYPhCpHht5Zn52zp3-Q,tQjvFcsbpUre8zRRpK7zMw,5,0.3,you will be blown away by the woodwork in clayton--it is nothing short of amazing,0,1,0,0,0
eaOzIzOaNZjl6LxVDnPe4A,XWLtYPhCpHht5Zn52zp3-Q,tQjvFcsbpUre8zRRpK7zMw,5,0.6875,"the furnishings, decorations are also exquisite and original to the house",0,1,0,0,0
eaOzIzOaNZjl6LxVDnPe4A,XWLtYPhCpHht5Zn52zp3-Q,tQjvFcsbpUre8zRRpK7zMw,5,0.516666667,a tour of the home takes a full hour and gives you a view into the life and times of one of pittsburgh's most loved (or despised),0,0,1,1,0
