,Unnamed: 0,review_id,business_id,user_id,stars,blob_polarity,review,stem_review,complaint,compliments,suggestion for user,suggestion for business
1362,270365,HLoGTgx_8UpU-jnAxyz7vg,ye4n4LJFxY6sN98QDzJiWQ,6qe6uL2osMLzXYTLNsHlRg,1,0.0,"instead, i got attitude after attitude","instead, i got attitud after attitud",1,0,0,0
1363,270366,HLoGTgx_8UpU-jnAxyz7vg,ye4n4LJFxY6sN98QDzJiWQ,6qe6uL2osMLzXYTLNsHlRg,1,0.09642857099999999,"the last time i had an infection like this several years ago the doctor told me if it didn't clear up with antibiotics he gave me right away, to go to the er","the last time i had an infect like thi sever year ago the doctor told me if it didn't clear up with antibiot he gave me right away, to go to the er",1,0,0,0
1364,270367,HLoGTgx_8UpU-jnAxyz7vg,ye4n4LJFxY6sN98QDzJiWQ,6qe6uL2osMLzXYTLNsHlRg,1,-0.166666667,"well, banner could not have cared less","well, banner could not have care less",1,0,0,0
1365,270368,HLoGTgx_8UpU-jnAxyz7vg,ye4n4LJFxY6sN98QDzJiWQ,6qe6uL2osMLzXYTLNsHlRg,1,-0.6,i am disgusted by banner and the money i wasted there,i am disgust by banner and the money i wast there,1,0,0,0
1366,270369,HLoGTgx_8UpU-jnAxyz7vg,ye4n4LJFxY6sN98QDzJiWQ,6qe6uL2osMLzXYTLNsHlRg,1,0.0,stay away from this nut house,stay away from thi nut hous,1,0,0,0
1367,270370,HLoGTgx_8UpU-jnAxyz7vg,ye4n4LJFxY6sN98QDzJiWQ,6qe6uL2osMLzXYTLNsHlRg,1,0.0,"they will take your money, roll their eyes and care not even a second for your well being","they will take your money, roll their eye and care not even a second for your well be",1,0,0,0
1368,270371,ewDEq556Z9h1f6G26wn2cQ,ye4n4LJFxY6sN98QDzJiWQ,pTJ2Y1YXqLX3LXbzzoFLdg,5,0.0,"i had to go to the hospital last night, so i went to banner on meeker in sun city west","i had to go to the hospit last night, so i went to banner on meeker in sun citi west",0,0,0,0
1369,270372,ewDEq556Z9h1f6G26wn2cQ,ye4n4LJFxY6sN98QDzJiWQ,pTJ2Y1YXqLX3LXbzzoFLdg,5,0.2,very close to home,veri close to home,0,1,0,0
1370,270373,ewDEq556Z9h1f6G26wn2cQ,ye4n4LJFxY6sN98QDzJiWQ,pTJ2Y1YXqLX3LXbzzoFLdg,5,0.45833333299999995,the service was great! from the friendly check in staff to the back office nurses,the servic wa great! from the friendli check in staff to the back offic nurs,0,1,0,0
1371,270374,ewDEq556Z9h1f6G26wn2cQ,ye4n4LJFxY6sN98QDzJiWQ,pTJ2Y1YXqLX3LXbzzoFLdg,5,-0.083333333,i was in the waiting room less than 16 minutes before they took me back for triaging and assessment,i wa in the wait room less than 16 minut befor they took me back for triag and assess,0,1,0,0
1372,270375,ewDEq556Z9h1f6G26wn2cQ,ye4n4LJFxY6sN98QDzJiWQ,pTJ2Y1YXqLX3LXbzzoFLdg,5,0.38333333299999994,"they were extremely busy and still managed to provide great service, quick service and with caring smile","they were extrem busi and still manag to provid great service, quick servic and with care smile",0,1,0,0
1373,270376,ewDEq556Z9h1f6G26wn2cQ,ye4n4LJFxY6sN98QDzJiWQ,pTJ2Y1YXqLX3LXbzzoFLdg,5,0.5,i love this hospital,i love thi hospit,0,1,0,0
1374,270377,ewDEq556Z9h1f6G26wn2cQ,ye4n4LJFxY6sN98QDzJiWQ,pTJ2Y1YXqLX3LXbzzoFLdg,5,0.0,thank you banner team for caring,thank you banner team for care,0,1,0,0
1375,270378,Sj0b1x230E2W9ta8-B8KRw,ye4n4LJFxY6sN98QDzJiWQ,mhTWmltrTKVAByzypFFs3Q,5,0.16,had to get to the er for high bloodsugar,had to get to the er for high bloodsugar,0,0,0,0
1376,270379,Sj0b1x230E2W9ta8-B8KRw,ye4n4LJFxY6sN98QDzJiWQ,mhTWmltrTKVAByzypFFs3Q,5,0.370833333,"the staff is amazing and very quick :) we just waited 3o minutes, if even that long","the staff is amaz and veri quick :) we just wait 3o minutes, if even that long",0,1,0,0
1377,270380,STIX0gjJwHhuy071UI1Wfg,ye4n4LJFxY6sN98QDzJiWQ,8-mw_aotUGmP0k0s6QKwOA,5,0.0,fastest emergency room ever,fastest emerg room ever,0,1,0,0
1378,270381,STIX0gjJwHhuy071UI1Wfg,ye4n4LJFxY6sN98QDzJiWQ,8-mw_aotUGmP0k0s6QKwOA,5,0.0,not even signed in and the patient i escorted was being called back,not even sign in and the patient i escort wa be call back,0,1,0,0
1379,270382,STIX0gjJwHhuy071UI1Wfg,ye4n4LJFxY6sN98QDzJiWQ,8-mw_aotUGmP0k0s6QKwOA,5,0.0,"within 2 hours, all tests were done and we had a diagnosis","within 2 hours, all test were done and we had a diagnosi",0,1,0,0
1380,270383,#NAME?,ye4n4LJFxY6sN98QDzJiWQ,LsFVDO9oGc9wyxZtj5K-xQ,2,0.0,this is the second time we have been there in 2 years,thi is the second time we have been there in 2 year,0,0,0,0
1381,270384,#NAME?,ye4n4LJFxY6sN98QDzJiWQ,LsFVDO9oGc9wyxZtj5K-xQ,2,0.0,"1st time the colonoscopy doctor referred us to the er, where they diagnosed my husband with copd (after 8 hours mind you)","1st time the colonoscopi doctor refer us to the er, where they diagnos my husband with copd (after 8 hour mind you)",1,0,0,0
1382,270385,#NAME?,ye4n4LJFxY6sN98QDzJiWQ,LsFVDO9oGc9wyxZtj5K-xQ,2,0.0,i was concerned as my husband had no symptoms,i wa concern as my husband had no symptom,1,0,0,0
1383,270386,#NAME?,ye4n4LJFxY6sN98QDzJiWQ,LsFVDO9oGc9wyxZtj5K-xQ,2,0.0,they ordered o2 for him and said he needed be to on o2 24 hours a day,they order o2 for him and said he need be to on o2 24 hour a day,1,0,0,0
1384,270387,#NAME?,ye4n4LJFxY6sN98QDzJiWQ,LsFVDO9oGc9wyxZtj5K-xQ,2,0.325,"went to primary dr, and also pulmonologist, both of them said no copd evident","went to primari dr, and also pulmonologist, both of them said no copd evid",0,0,0,0
1385,270388,#NAME?,ye4n4LJFxY6sN98QDzJiWQ,LsFVDO9oGc9wyxZtj5K-xQ,2,0.0,"this weekend we went again, as my husband had severe back pain, and we were referred by another doctor, and after 7 hours hospital decided to admit him with with a compression fracture of the vertebra","thi weekend we went again, as my husband had sever back pain, and we were refer by anoth doctor, and after 7 hour hospit decid to admit him with with a compress fractur of the vertebra",0,0,0,0
1386,270389,#NAME?,ye4n4LJFxY6sN98QDzJiWQ,LsFVDO9oGc9wyxZtj5K-xQ,2,-0.075,"after admission, the doctor on call advised the compression fracture was old, and they were not sure what was causing pain","after admission, the doctor on call advis the compress fractur wa old, and they were not sure what wa caus pain",1,0,0,0
1387,270390,#NAME?,ye4n4LJFxY6sN98QDzJiWQ,LsFVDO9oGc9wyxZtj5K-xQ,2,0.0,we have meds and physical therapy for several weeks,we have med and physic therapi for sever week,1,0,0,0
1388,270391,#NAME?,ye4n4LJFxY6sN98QDzJiWQ,LsFVDO9oGc9wyxZtj5K-xQ,2,0.0,will not go there again if there is any choice,will not go there again if there is ani choic,1,0,0,0
1389,270392,#NAME?,ye4n4LJFxY6sN98QDzJiWQ,LsFVDO9oGc9wyxZtj5K-xQ,2,0.0,"we were admitted to a room in er in 15 minutes on both occasions, but  the amount of time spent in the rooms is far too much, especially when someone is in severe pain","we were admit to a room in er in 15 minut on both occasions, but  the amount of time spent in the room is far too much, especi when someon is in sever pain",1,0,0,0
1390,270393,#NAME?,ye4n4LJFxY6sN98QDzJiWQ,LsFVDO9oGc9wyxZtj5K-xQ,2,0.06875,"i will say everyone was friendly, and very accommodating, but unfortunately that is way too much time in er","i will say everyon wa friendly, and veri accommodating, but unfortun that is way too much time in er",1,0,0,0
1391,270394,29JI_x7PrTELhoxDcpnyeg,ye4n4LJFxY6sN98QDzJiWQ,gxnO5725oG4WnPLgPU7gDQ,1,-0.099305556,"i knew going into this hospital that due to the area and what the majority of the population is, i knew it might be a little slow (lots of older people coming in for god knows what sometimes) usually i go to urgent cares but this is for my one month old and i didn't know there was a 24 hour urgent care for peds in peoria","i knew go into thi hospit that due to the area and what the major of the popul is, i knew it might be a littl slow (lot of older peopl come in for god know what sometimes) usual i go to urgent care but thi is for my one month old and i didn't know there wa a 24 hour urgent care for ped in peoria",1,0,0,0
1392,270395,29JI_x7PrTELhoxDcpnyeg,ye4n4LJFxY6sN98QDzJiWQ,gxnO5725oG4WnPLgPU7gDQ,1,0.0,we arrived at about midnight and there was only two people ahead of us,we arriv at about midnight and there wa onli two peopl ahead of us,1,0,0,0
1393,270396,29JI_x7PrTELhoxDcpnyeg,ye4n4LJFxY6sN98QDzJiWQ,gxnO5725oG4WnPLgPU7gDQ,1,0.2,my son was bleeding from a inscion and i figured we would be seen fast because its bleeding and hes a baby,my son wa bleed from a inscion and i figur we would be seen fast becaus it bleed and he a babi,1,0,0,0
1394,270397,29JI_x7PrTELhoxDcpnyeg,ye4n4LJFxY6sN98QDzJiWQ,gxnO5725oG4WnPLgPU7gDQ,1,-0.625,wrong!,wrong!,1,0,0,0
1395,270398,29JI_x7PrTELhoxDcpnyeg,ye4n4LJFxY6sN98QDzJiWQ,gxnO5725oG4WnPLgPU7gDQ,1,0.0,we waited about two hours to get into a room and another hour to get seen by the pa,we wait about two hour to get into a room and anoth hour to get seen by the pa,1,0,0,0
1396,270399,29JI_x7PrTELhoxDcpnyeg,ye4n4LJFxY6sN98QDzJiWQ,gxnO5725oG4WnPLgPU7gDQ,1,-0.7,if the bleeding was really bad my son would probably needed a blood transfusion,if the bleed wa realli bad my son would probabl need a blood transfus,1,0,0,0
1397,270400,29JI_x7PrTELhoxDcpnyeg,ye4n4LJFxY6sN98QDzJiWQ,gxnO5725oG4WnPLgPU7gDQ,1,0.7,we then had to wait an hour after we were told we were good to go for the paperwork,we then had to wait an hour after we were told we were good to go for the paperwork,1,1,0,0
1398,270401,29JI_x7PrTELhoxDcpnyeg,ye4n4LJFxY6sN98QDzJiWQ,gxnO5725oG4WnPLgPU7gDQ,1,-0.05,the paperwork shouldn't take that long,the paperwork shouldn't take that long,1,0,0,0
1399,270402,29JI_x7PrTELhoxDcpnyeg,ye4n4LJFxY6sN98QDzJiWQ,gxnO5725oG4WnPLgPU7gDQ,1,0.053571429000000004,i understand they had a lot of people in the emergency room that night but still all the other hospitals i been to before out east they leave the room for about 5 minutes and come right back to give your discharge papers,i understand they had a lot of peopl in the emerg room that night but still all the other hospit i been to befor out east they leav the room for about 5 minut and come right back to give your discharg paper,1,0,0,0
1400,270403,29JI_x7PrTELhoxDcpnyeg,ye4n4LJFxY6sN98QDzJiWQ,gxnO5725oG4WnPLgPU7gDQ,1,-0.04444444400000001,i will in the future avoid this place unless something serious really happens,i will in the futur avoid thi place unless someth seriou realli happen,1,0,0,0
1401,270404,mbip9SElY_u0h1ZngN9Rcw,ye4n4LJFxY6sN98QDzJiWQ,M3c3Goo1WngyG1WR7qN8mA,5,0.571428571,"i had an amazing experience here throughout my labor delivery and postpartum! staff here is amazing! special thanks to my nurse barb, who helped me focus on the birth of my baby girl! you were amazing!","i had an amaz experi here throughout my labor deliveri and postpartum! staff here is amazing! special thank to my nurs barb, who help me focu on the birth of my babi girl! you were amazing!",0,1,0,0
1402,270405,ZMPoVXyFV82D-vhp5Cngxw,ye4n4LJFxY6sN98QDzJiWQ,8rENDvYOngnH-yG12EtE6w,2,0.4875,the staff is very friendly,the staff is veri friendli,1,1,0,0
1403,270406,ZMPoVXyFV82D-vhp5Cngxw,ye4n4LJFxY6sN98QDzJiWQ,8rENDvYOngnH-yG12EtE6w,2,-0.283333333,"but as far as quality care, very poor! i have gone here at least four times now","but as far as qualiti care, veri poor! i have gone here at least four time now",1,0,0,0
1404,270407,ZMPoVXyFV82D-vhp5Cngxw,ye4n4LJFxY6sN98QDzJiWQ,8rENDvYOngnH-yG12EtE6w,2,0.0,"three out of that four, i was there for two hours tops","three out of that four, i wa there for two hour top",1,0,0,0
1405,270408,ZMPoVXyFV82D-vhp5Cngxw,ye4n4LJFxY6sN98QDzJiWQ,8rENDvYOngnH-yG12EtE6w,2,0.333333333,and they checked me in quickly,and they check me in quickli,0,0,0,0
1406,270409,ZMPoVXyFV82D-vhp5Cngxw,ye4n4LJFxY6sN98QDzJiWQ,8rENDvYOngnH-yG12EtE6w,2,-0.0875,"the one time i arrive due to seizures, it took them almost six hours to be seen","the one time i arriv due to seizures, it took them almost six hour to be seen",1,0,0,0
1407,270410,ZMPoVXyFV82D-vhp5Cngxw,ye4n4LJFxY6sN98QDzJiWQ,8rENDvYOngnH-yG12EtE6w,2,0.0,"they saw me and within an hour, they sent me home","they saw me and within an hour, they sent me home",0,0,0,0
1408,270411,ZMPoVXyFV82D-vhp5Cngxw,ye4n4LJFxY6sN98QDzJiWQ,8rENDvYOngnH-yG12EtE6w,2,0.5,"let's just say, my neurologist was not at all pleased when i mentioned this to her","let' just say, my neurologist wa not at all pleas when i mention thi to her",1,1,0,0
1409,270412,ZMPoVXyFV82D-vhp5Cngxw,ye4n4LJFxY6sN98QDzJiWQ,8rENDvYOngnH-yG12EtE6w,2,0.0,the last time i was there was last night,the last time i wa there wa last night,1,0,0,0
1410,270413,ZMPoVXyFV82D-vhp5Cngxw,ye4n4LJFxY6sN98QDzJiWQ,8rENDvYOngnH-yG12EtE6w,2,0.0,i came in because i had a breakout of hives,i came in becaus i had a breakout of hive,1,0,0,0
1411,270414,ZMPoVXyFV82D-vhp5Cngxw,ye4n4LJFxY6sN98QDzJiWQ,8rENDvYOngnH-yG12EtE6w,2,0.0,not once did the nurse or doctor even look at my hives,not onc did the nurs or doctor even look at my hive,1,0,0,0
1412,270415,ZMPoVXyFV82D-vhp5Cngxw,ye4n4LJFxY6sN98QDzJiWQ,8rENDvYOngnH-yG12EtE6w,2,0.0,they only knew it was because i was scratching myself,they onli knew it wa becaus i wa scratch myself,1,0,0,0
1413,270416,ZMPoVXyFV82D-vhp5Cngxw,ye4n4LJFxY6sN98QDzJiWQ,8rENDvYOngnH-yG12EtE6w,2,0.0,"after taking some steroids and benadryl, i was sent home","after take some steroid and benadryl, i wa sent home",0,0,0,0
1414,270417,ZMPoVXyFV82D-vhp5Cngxw,ye4n4LJFxY6sN98QDzJiWQ,8rENDvYOngnH-yG12EtE6w,2,0.0,"when i woke up, my body was infested with hives again! so i decided to go to a local urgent care","when i woke up, my bodi wa infest with hive again! so i decid to go to a local urgent care",0,0,0,0
1415,270418,ZMPoVXyFV82D-vhp5Cngxw,ye4n4LJFxY6sN98QDzJiWQ,8rENDvYOngnH-yG12EtE6w,2,0.5,they did a lot more than this hospital did,they did a lot more than thi hospit did,1,0,0,0
1416,270419,ZMPoVXyFV82D-vhp5Cngxw,ye4n4LJFxY6sN98QDzJiWQ,8rENDvYOngnH-yG12EtE6w,2,-0.166666667,"if you want half ass quality care, this is the place to go","if you want half ass qualiti care, thi is the place to go",1,0,0,0
1417,270420,ZMPoVXyFV82D-vhp5Cngxw,ye4n4LJFxY6sN98QDzJiWQ,8rENDvYOngnH-yG12EtE6w,2,-0.25,i am not pleased at all whatsoever,i am not pleas at all whatsoev,1,0,0,0
1418,270421,NcfrLXeEVmSdidjDOjqNuA,ye4n4LJFxY6sN98QDzJiWQ,oi-o6RT_ytPIiuu4WNtdJQ,1,-1.0,this is the worst hospital i have ever been to,thi is the worst hospit i have ever been to,1,0,0,0
1419,270422,NcfrLXeEVmSdidjDOjqNuA,ye4n4LJFxY6sN98QDzJiWQ,oi-o6RT_ytPIiuu4WNtdJQ,1,0.25,"first off, it doesn't matter what time or day you come","first off, it doesn't matter what time or day you come",1,0,0,0
1420,270423,NcfrLXeEVmSdidjDOjqNuA,ye4n4LJFxY6sN98QDzJiWQ,oi-o6RT_ytPIiuu4WNtdJQ,1,-0.3,you can expect to wait at least 5+ hours for the emergency department,you can expect to wait at least 5+ hour for the emerg depart,1,0,0,0
1421,270424,NcfrLXeEVmSdidjDOjqNuA,ye4n4LJFxY6sN98QDzJiWQ,oi-o6RT_ytPIiuu4WNtdJQ,1,-0.1,it is messy and i'm unsure of the regular sanitation practices,it is messi and i'm unsur of the regular sanit practic,1,0,0,1
1422,270425,NcfrLXeEVmSdidjDOjqNuA,ye4n4LJFxY6sN98QDzJiWQ,oi-o6RT_ytPIiuu4WNtdJQ,1,0.35,they break hippa and leave their computers on displaying full patient information,they break hippa and leav their comput on display full patient inform,1,0,0,0
1423,270426,NcfrLXeEVmSdidjDOjqNuA,ye4n4LJFxY6sN98QDzJiWQ,oi-o6RT_ytPIiuu4WNtdJQ,1,0.0,"they have ""their promise "" displayed everywhere and do not provide any sort of real medical care","they have ""their promis "" display everywher and do not provid ani sort of real medic care",1,0,0,0
1424,270427,NcfrLXeEVmSdidjDOjqNuA,ye4n4LJFxY6sN98QDzJiWQ,oi-o6RT_ytPIiuu4WNtdJQ,1,0.0,"if you need care, go anywhere but to this hospital!","if you need care, go anywher but to thi hospital!",1,0,0,0
1425,270428,X399YCQZ6RK5BFzDHihpvw,ye4n4LJFxY6sN98QDzJiWQ,XU23Mwq1-8e9Pm6nFKHSLg,1,0.070833333,"after being sent to a gastro/intest clinic by my primary care doc for chronic diarrhea lasting for years, they immediately just signed me up for a colonoscopy and endoscopy without first looking at the meds i've been taking for diabetes, during the prep before the procedure i went into dka due to vomiting all morning from the bowel cleanser given me, ended up in the icu at this hospital, they rehydrated me with drips, about 5 bags and spent the last day in a recovery room, my stay in the icu i had compression bags on my lower legs that ran nonstop","after be sent to a gastro/intest clinic by my primari care doc for chronic diarrhea last for years, they immedi just sign me up for a colonoscopi and endoscopi without first look at the med i'v been take for diabetes, dure the prep befor the procedur i went into dka due to vomit all morn from the bowel cleanser given me, end up in the icu at thi hospital, they rehydr me with drips, about 5 bag and spent the last day in a recoveri room, my stay in the icu i had compress bag on my lower leg that ran nonstop",1,0,0,0
1426,270429,X399YCQZ6RK5BFzDHihpvw,ye4n4LJFxY6sN98QDzJiWQ,XU23Mwq1-8e9Pm6nFKHSLg,1,-0.161111111,"i was discharged two days later, and on the same day my left foot swelled badly, it was late in the evening, headed back to the er, sat in the waiting room for about an hour, they then took me to a examination room, since they have no ultrasound staff there after hours they suggested i stay and get a room, i agreed, i then sat in that exam room for over 5 hours, it is now 4am, yes, they forgot i was in there!!!!! they offered to let me stay in one of the er rooms that had a small bed, yeah, so i can get charged for an overnight stay even though it would only have been for a few hours until the ultrasound staff showed up at 730am? i checked myself out and went home","i wa discharg two day later, and on the same day my left foot swell badly, it wa late in the evening, head back to the er, sat in the wait room for about an hour, they then took me to a examin room, sinc they have no ultrasound staff there after hour they suggest i stay and get a room, i agreed, i then sat in that exam room for over 5 hours, it is now 4am, yes, they forgot i wa in there!!!!! they offer to let me stay in one of the er room that had a small bed, yeah, so i can get charg for an overnight stay even though it would onli have been for a few hour until the ultrasound staff show up at 730am? i check myself out and went home",1,1,0,0
1427,270430,X399YCQZ6RK5BFzDHihpvw,ye4n4LJFxY6sN98QDzJiWQ,XU23Mwq1-8e9Pm6nFKHSLg,1,0.375,"what sort of clowns in a er environment ""forgets"" they have a patient sitting in a exam room? my advice to others- know that it's not a patient to most doctors and hospitals, it's a paycheck, also know that you are being referred to a specialist in many cases just to get the money for their buddies, then know that they will order procedures that cost the most and will likely find no issues","what sort of clown in a er environ ""forgets"" they have a patient sit in a exam room? my advic to others- know that it' not a patient to most doctor and hospitals, it' a paycheck, also know that you are be refer to a specialist in mani case just to get the money for their buddies, then know that they will order procedur that cost the most and will like find no issu",1,0,0,0
1428,270431,X399YCQZ6RK5BFzDHihpvw,ye4n4LJFxY6sN98QDzJiWQ,XU23Mwq1-8e9Pm6nFKHSLg,1,0.075,"i ask why after complaining of chronic diarrhea would any educated doctor not first look at what meds the person is taking and see if there could be a connection- yes, metformin causes chronic diarrhea, and i'm on the highest strength, wouldn't the first course of action be to modify that medication and see if the condition improves? ","i ask whi after complain of chronic diarrhea would ani educ doctor not first look at what med the person is take and see if there could be a connection- yes, metformin caus chronic diarrhea, and i'm on the highest strength, wouldn't the first cours of action be to modifi that medic and see if the condit improves? ",1,0,0,0
1429,270432,X399YCQZ6RK5BFzDHihpvw,ye4n4LJFxY6sN98QDzJiWQ,XU23Mwq1-8e9Pm6nFKHSLg,1,0.34333333299999996,"the staff in the icu and recovery were very kind and seemed to care about the patient, despite the hourly blood draws, finger sticks, and those freakin' buzzers going off constantly, expect no sleep at all, which for 3 days is exactly what i got","the staff in the icu and recoveri were veri kind and seem to care about the patient, despit the hourli blood draws, finger sticks, and those freakin' buzzer go off constantly, expect no sleep at all, which for 3 day is exactli what i got",1,0,0,0
1430,270433,rjsHnBi5S0iN3bN222iZHQ,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.0,"i go to this er on ""almost"" a regular basis","i go to thi er on ""almost"" a regular basi",0,1,0,0
1431,270434,rjsHnBi5S0iN3bN222iZHQ,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.0,i suffer with migraines that last for days,i suffer with migrain that last for day,0,0,0,0
1432,270435,rjsHnBi5S0iN3bN222iZHQ,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.0,"every time i have been in, i have been taken to the check in triage within minutes of my arrival","everi time i have been in, i have been taken to the check in triag within minut of my arriv",0,1,0,0
1433,270436,rjsHnBi5S0iN3bN222iZHQ,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.05,the longest i have ever waited in the waiting room was on a busy thursday night and that wait was only 45 minutes,the longest i have ever wait in the wait room wa on a busi thursday night and that wait wa onli 45 minut,0,1,0,0
1434,270437,rjsHnBi5S0iN3bN222iZHQ,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.6,"the staff and nurses, pa's (with the exception of one), and doctors are always warm and welcoming","the staff and nurses, pa' (with the except of one), and doctor are alway warm and welcom",0,1,0,0
1435,270438,rjsHnBi5S0iN3bN222iZHQ,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.168181818,the nurses and pa's are always straight forward with me and have helped me find a new pcp,the nurs and pa' are alway straight forward with me and have help me find a new pcp,0,1,0,0
1436,270439,rjsHnBi5S0iN3bN222iZHQ,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.5,i love most of the staff in this er because they know how to treat people like people,i love most of the staff in thi er becaus they know how to treat peopl like peopl,0,1,0,0
1437,270440,rjsHnBi5S0iN3bN222iZHQ,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.3125,my first choice!,my first choice!,0,1,0,0
1438,270441,KDjtVjS77MrtVZfadJ4C6Q,ye4n4LJFxY6sN98QDzJiWQ,HdLa6m_0mW-HdxW_J2CBNg,5,0.45,the birth center is wonderful,the birth center is wonder,0,1,0,0
1439,270442,KDjtVjS77MrtVZfadJ4C6Q,ye4n4LJFxY6sN98QDzJiWQ,HdLa6m_0mW-HdxW_J2CBNg,5,0.0,the nurses are treasures,the nurs are treasur,0,1,0,0
1440,270443,KDjtVjS77MrtVZfadJ4C6Q,ye4n4LJFxY6sN98QDzJiWQ,HdLa6m_0mW-HdxW_J2CBNg,5,0.0,alyssa is a nurse in delivery,alyssa is a nurs in deliveri,0,1,0,0
1441,270444,KDjtVjS77MrtVZfadJ4C6Q,ye4n4LJFxY6sN98QDzJiWQ,HdLa6m_0mW-HdxW_J2CBNg,5,0.5,she has to be one of the sweetest and most precious people i've ever had the pleasure,she ha to be one of the sweetest and most preciou peopl i'v ever had the pleasur,0,1,0,0
1442,270445,QZBjRDmMbHhzY1tKr--wYA,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.0,"i go to this er on ""almost"" a regular basis","i go to thi er on ""almost"" a regular basi",0,1,0,0
1443,270446,QZBjRDmMbHhzY1tKr--wYA,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.0,i suffer with migraines that last for days,i suffer with migrain that last for day,0,0,0,0
1444,270447,QZBjRDmMbHhzY1tKr--wYA,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.0,"every time i have been in, i have been taken to the check in triage within minutes of my arrival","everi time i have been in, i have been taken to the check in triag within minut of my arriv",0,1,0,0
1445,270448,QZBjRDmMbHhzY1tKr--wYA,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.05,the longest i have ever waited in the waiting room was on a busy thursday night and that wait was only 45 minutes,the longest i have ever wait in the wait room wa on a busi thursday night and that wait wa onli 45 minut,0,1,0,0
1446,270449,QZBjRDmMbHhzY1tKr--wYA,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.6,"the staff and nurses, pa's (with the exception of one), and doctors are always warm and welcoming","the staff and nurses, pa' (with the except of one), and doctor are alway warm and welcom",0,1,0,0
1447,270450,QZBjRDmMbHhzY1tKr--wYA,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.168181818,the nurses and pa's are always straight forward with me and have helped me find a new pcp,the nurs and pa' are alway straight forward with me and have help me find a new pcp,0,1,0,0
1448,270451,QZBjRDmMbHhzY1tKr--wYA,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.5,i love most of the staff in this er because they know how to treat people like people,i love most of the staff in thi er becaus they know how to treat peopl like peopl,0,1,0,0
1449,270452,QZBjRDmMbHhzY1tKr--wYA,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.3125,my first choice!,my first choice!,0,1,0,0
1450,270453,QZBjRDmMbHhzY1tKr--wYA,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.0,next visit- 5,next visit- 5,0,0,0,0
1451,270454,QZBjRDmMbHhzY1tKr--wYA,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.208333333,"in the last week and a half, i have been to enough er's to know that this one is the best in our area","in the last week and a half, i have been to enough er' to know that thi one is the best in our area",0,1,0,0
1452,270455,QZBjRDmMbHhzY1tKr--wYA,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.0,i want to especially thank everyone on staff who helped me tonight,i want to especi thank everyon on staff who help me tonight,0,1,0,0
1453,270456,QZBjRDmMbHhzY1tKr--wYA,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,-0.125,every one (other than the dr/pa,everi one (other than the dr/pa,0,0,0,0
1454,270457,QZBjRDmMbHhzY1tKr--wYA,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.55,didn't get an introduction so i have no idea) treated me kindly and sincerely,didn't get an introduct so i have no idea) treat me kindli and sincer,0,1,0,0
1455,270458,QZBjRDmMbHhzY1tKr--wYA,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.6,"the dr/pa i had was kind, however he acted as if i was an not a priority","the dr/pa i had wa kind, howev he act as if i wa an not a prioriti",0,1,0,0
1456,270459,QZBjRDmMbHhzY1tKr--wYA,ye4n4LJFxY6sN98QDzJiWQ,W9c50qOSXIwH3SkuzzHgkw,5,0.0,"i still give this hospital 5 starts though, because every place has up-and-downs, it is how they handle it that matters","i still give thi hospit 5 start though, becaus everi place ha up-and-downs, it is how they handl it that matter",0,0,0,0
